,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Name
140,3698.272727,5291.636363,2729.787879,4893.424242,3451,4329.848484,4462.242424,5543.030302,4498.30303,4499.848484,4123.272727,6001.515151,3962.545454,5290.60606,left
141,4542.60606,4154.181818,5205.60606,5275.666666,3764.212121,4858.90909,5206.121212,4795.030303,4490.060606,4121.212121,4719.30303,3263.484848,3255.242424,2174.454545,left
142,4542.60606,4154.181818,5205.60606,5275.666666,3764.212121,4858.90909,5206.121212,4795.030303,4490.060606,4121.212121,4719.30303,3263.484848,3255.242424,2174.454545,left
143,4542.60606,4154.181818,5205.60606,5275.666666,3764.212121,4858.90909,5206.121212,4795.030303,4490.060606,4121.212121,4719.30303,3263.484848,3255.242424,2174.454545,left
144,4155.212121,5567.242424,2313.545454,4466.363636,5186.545454,5560.030302,4224.757575,3854.363636,4461.212121,4252.060606,4093.393939,450.2424242,4146.969697,3291.818181,left
145,4155.212121,5567.242424,2313.545454,4466.363636,5186.545454,5560.030302,4224.757575,3854.363636,4461.212121,4252.060606,4093.393939,450.2424242,4146.969697,3291.818181,left
146,3765.757575,5121.121212,2901.848485,4456.060606,5115.454545,5370.454545,4344.787878,3039.393939,4206.727272,4033.121212,3839.424242,808.2727272,3967.696969,2975,left
147,3980.060606,5140.696969,2420.181818,4455.030303,4930.515151,5251.969696,4373.121212,2571.121212,4088.242424,3782.757575,3879.60606,1260.575757,4141.818181,4305.636363,left
148,4542.60606,5415.787878,2297.060606,4829.030303,4343.242424,5050.545454,4641,2487.666666,4151.090909,3763.696969,4750.212121,1551.121212,4441.636363,5583.212121,left
149,4680.666666,5210.757575,3017.242424,4988.727272,4038.787878,4881.060606,5169.030303,2133.242424,4140.272727,3900.212121,4939.787878,3014.151515,4313.878787,5804.727272,left
150,4680.666666,5210.757575,3017.242424,4988.727272,4038.787878,4881.060606,5169.030303,2133.242424,4140.272727,3900.212121,4939.787878,3014.151515,4313.878787,5804.727272,left
151,4285.545454,4697.666666,3260.393939,4454,3574.121212,4650.787878,3656.030303,6803.60606,4668.30303,4644.60606,4458.121212,5974.727272,4540.545454,6261.151515,left
152,3831.181818,4568.878787,2891.545454,3987.787878,3393.30303,4629.151515,3827.060606,6443.515151,4665.727272,4499.848484,3888.878787,7855.545454,4384.969697,6628.969696,left
153,3831.181818,4568.878787,2891.545454,3987.787878,3393.30303,4629.151515,3827.060606,6443.515151,4665.727272,4499.848484,3888.878787,7855.545454,4384.969697,6628.969696,left
154,4163.454545,4884.666666,7205.424242,4967.60606,3583.909091,3499.939394,4077.939394,5226.727272,4561.151515,4325.212121,4447.30303,4740.939393,3670.454545,2535.575757,left
155,5136.575757,3555.060606,6845.848484,5887.151515,3305.727272,3736.393939,4552.393939,4701.787878,4388.575757,4030.030303,4860.969696,6194.181818,3396.393939,993.2121211,left
156,5136.575757,3555.060606,6845.848484,5887.151515,3305.727272,3736.393939,4552.393939,4701.787878,4388.575757,4030.030303,4860.969696,6194.181818,3396.393939,993.2121211,left
157,3226.909091,4703.333333,2718.454545,4765.666666,4972.242424,6037.575757,5668.212121,4847.575757,4727.030303,4195.90909,4917.121212,1557.30303,3354.151515,1805.60606,left
158,3226.909091,4703.333333,2718.454545,4765.666666,4972.242424,6037.575757,5668.212121,4847.575757,4727.030303,4195.90909,4917.121212,1557.30303,3354.151515,1805.60606,left
159,2526.818182,5230.333333,2894.636363,3840.969697,5016.545454,6280.212121,5504.393939,4284,4775.454545,4427.727272,4440.60606,1174.545454,3667.363636,363.6969697,left
160,2526.818182,5230.333333,2894.636363,3840.969697,5016.545454,6280.212121,5504.393939,4284,4775.454545,4427.727272,4440.60606,1174.545454,3667.363636,363.6969697,left
161,4202.60606,5699.636363,291.060606,4988.212121,4763.60606,4670.878787,3355.181818,2213.090909,4127.90909,4121.212121,3872.393939,270.9696969,4483.878787,6138.545454,left
162,4202.60606,5699.636363,291.060606,4988.212121,4763.60606,4670.878787,3355.181818,2213.090909,4127.90909,4121.212121,3872.393939,270.9696969,4483.878787,6138.545454,left
163,4202.60606,5699.636363,291.060606,4988.212121,4763.60606,4670.878787,3355.181818,2213.090909,4127.90909,4121.212121,3872.393939,270.9696969,4483.878787,6138.545454,left
164,4202.60606,5699.636363,291.060606,4988.212121,4763.60606,4670.878787,3355.181818,2213.090909,4127.90909,4121.212121,3872.393939,270.9696969,4483.878787,6138.545454,left
165,5261.757575,4687.363636,5735.181818,4683.757575,3568.969697,4052.696969,3291.818181,7013.272727,4232.484848,4445.242424,3074.424242,6537.272727,4013.545454,4804.30303,left
166,4009.939394,5481.212121,4709,3598.848484,3849.727272,6002.545454,6558.90909,6139.060605,4716.212121,4354.060606,4653.878787,3176.424242,3803.363636,4547.242424,left
167,5631.121212,4019.212121,6842.757575,5965.969696,3853.848484,4066.090909,2977.575757,5986.575757,4904.242424,4277.818181,4664.696969,4659.030303,3146.030303,166.9090909,left
168,4681.181818,3652.424242,7861.727272,5742.90909,3623.060606,2992,3922.363636,5466.787878,4741.454545,4180.969697,5108.757575,5085.060606,3138.818182,842.2727272,left
169,4681.181818,3652.424242,7861.727272,5742.90909,3623.060606,2992,3922.363636,5466.787878,4741.454545,4180.969697,5108.757575,5085.060606,3138.818182,842.2727272,left
170,3569.484848,3460.787878,7058.090908,5483.272727,3468.515151,3612.242424,5618.242424,4741.969696,4538.484848,4083.60606,5620.30303,4003.757575,3163.030303,1896.787879,left
171,3796.666666,3835.30303,4786.787878,4840.878787,3764.212121,4327.787878,4595.151515,5751.666666,4601.848484,4328.30303,5009.848484,4165,3309.333333,885.5454545,left
172,3205.272727,5194.272727,2165.696969,3849.212121,4566.818181,5314.30303,3938.333333,4920.727272,4686.848484,4356.636363,4539.515151,2769.969697,3837.878787,1949.848485,left
173,3205.272727,5194.272727,2165.696969,3849.212121,4566.818181,5314.30303,3938.333333,4920.727272,4686.848484,4356.636363,4539.515151,2769.969697,3837.878787,1949.848485,left
174,3205.272727,5194.272727,2165.696969,3849.212121,4566.818181,5314.30303,3938.333333,4920.727272,4686.848484,4356.636363,4539.515151,2769.969697,3837.878787,1949.848485,left
175,3822.939394,5238.575757,1283.757576,4076.393939,4965.545454,4244.848484,5746.515151,3202.181818,4365.90909,4233.515151,3861.575757,1144.151515,4270.090909,3699.30303,left
176,4641.515151,5261.757575,1251.818182,5275.151515,4219.090909,3930.60606,3834.272727,1847.848485,4016.121212,3907.424242,4254.636363,2299.121212,4767.212121,7978.666666,left
177,5139.151515,5471.939393,1429.545454,5250.424242,4182.515151,4005.818181,2513.939394,2296.545454,3976.454545,3989.333333,4329.848484,3702.393939,4794,7937.454545,left
178,5139.151515,5471.939393,1429.545454,5250.424242,4182.515151,4005.818181,2513.939394,2296.545454,3976.454545,3989.333333,4329.848484,3702.393939,4794,7937.454545,left
179,5139.151515,5471.939393,1429.545454,5250.424242,4182.515151,4005.818181,2513.939394,2296.545454,3976.454545,3989.333333,4329.848484,3702.393939,4794,7937.454545,left
180,4576.090909,5548.181818,5046.939393,4235.575757,3771.424242,6941.666666,5358.60606,5576.515151,4661.090909,4160.878787,4703.333333,3188.272727,3854.363636,4647.181818,left
181,4576.090909,5548.181818,5046.939393,4235.575757,3771.424242,6941.666666,5358.60606,5576.515151,4661.090909,4160.878787,4703.333333,3188.272727,3854.363636,4647.181818,left
182,5045.90909,4282.454545,7425.90909,5352.424242,3782.242424,4917.636363,4325.212121,5274.121212,4750.727272,4259.787878,4903.212121,4795.030303,3390.212121,719.6666666,left
183,5415.272727,3573.090909,6225.090908,5462.151515,3333.545454,4481.30303,5467.818181,4979.969696,4572.484848,3964.60606,4850.666666,4968.636363,3440.696969,1827.757576,left
184,5415.272727,3573.090909,6225.090908,5462.151515,3333.545454,4481.30303,5467.818181,4979.969696,4572.484848,3964.60606,4850.666666,4968.636363,3440.696969,1827.757576,left
185,2738.545454,4024.363636,4934.121212,4815.121212,3642.636363,5231.363636,5910.333333,5497.181818,4629.666666,4436.484848,5343.151515,4588.969697,3329.939394,1692.787879,left
186,2738.545454,4024.363636,4934.121212,4815.121212,3642.636363,5231.363636,5910.333333,5497.181818,4629.666666,4436.484848,5343.151515,4588.969697,3329.939394,1692.787879,left
187,2738.545454,4024.363636,4934.121212,4815.121212,3642.636363,5231.363636,5910.333333,5497.181818,4629.666666,4436.484848,5343.151515,4588.969697,3329.939394,1692.787879,left
188,3500.969697,4497.272727,5129.363636,5067.030303,3895.060606,4505.515151,4297.393939,4745.575757,4534.363636,4134.090909,4774.939393,5580.636363,3179,2918.333333,left
189,4509.636363,5390.545454,2627.787879,4556,4849.636363,5298.848484,5029.939393,4986.151515,4678.60606,4353.030303,4112.454545,1050.393939,3699.818181,1018.454545,left
190,4509.636363,5390.545454,2627.787879,4556,4849.636363,5298.848484,5029.939393,4986.151515,4678.60606,4353.030303,4112.454545,1050.393939,3699.818181,1018.454545,left
191,4509.636363,5390.545454,2627.787879,4556,4849.636363,5298.848484,5029.939393,4986.151515,4678.60606,4353.030303,4112.454545,1050.393939,3699.818181,1018.454545,left
192,4509.636363,5390.545454,2627.787879,4556,4849.636363,5298.848484,5029.939393,4986.151515,4678.60606,4353.030303,4112.454545,1050.393939,3699.818181,1018.454545,left
193,3499.939394,5067.545454,1913.272727,4099.060606,5302.454545,4943.393939,3784.818181,3450.484848,4403.515151,4153.666666,3856.939394,557.9090909,4294.818181,3620.484848,left
194,3499.939394,5067.545454,1913.272727,4099.060606,5302.454545,4943.393939,3784.818181,3450.484848,4403.515151,4153.666666,3856.939394,557.9090909,4294.818181,3620.484848,left
195,5127.818181,5664.60606,2897.727272,5443.090909,4154.696969,3677.151515,3498.909091,1786.030303,3880.636363,3915.151515,4376.212121,2458.818182,4361.787878,6830.90909,left
196,5802.666666,5687.272727,3889.393939,5592.999999,3933.181818,3790.484848,3276.363636,2185.787879,3958.939394,4066.60606,4122.242424,3198.060606,4397.848484,7194.090908,left
197,6751.575757,5030.969696,4883.121212,5654.818181,3966.666666,4043.939394,3315,6342.030302,4227.848484,4157.787878,3395.363636,1003.515151,4194.363636,4906.818181,left
198,2929.666666,4214.969697,3829.121212,3890.424242,3367.030303,5032.515151,5540.454545,6340.999999,4628.121212,4773.393939,3911.030303,8360.90909,3936.272727,6379.636363,left
199,2929.666666,4214.969697,3829.121212,3890.424242,3367.030303,5032.515151,5540.454545,6340.999999,4628.121212,4773.393939,3911.030303,8360.90909,3936.272727,6379.636363,left
200,5480.696969,3066.696969,7986.90909,6622.787878,3226.393939,3167.666666,3789.454545,5004.696969,4563.727272,4133.575757,5002.121212,7147.727272,3325.818181,95.81818181,left
201,5480.696969,3066.696969,7986.90909,6622.787878,3226.393939,3167.666666,3789.454545,5004.696969,4563.727272,4133.575757,5002.121212,7147.727272,3325.818181,95.81818181,left
202,4353.545454,4807.393939,3957.393939,4740.424242,4055.787878,4658.515151,4272.666666,4433.393939,4407.636363,4171.696969,4425.151515,3820.878787,3936.272727,4343.757575,lite
203,4354.060606,4806.363636,3957.909091,4742.484848,4057.333333,4655.424242,4271.636363,4431.848484,4407.121212,4171.181818,4432.878787,3830.666666,3937.818181,4356.636363,lite
204,4354.060606,4806.363636,3957.909091,4742.484848,4057.333333,4655.424242,4271.636363,4431.848484,4407.121212,4171.181818,4432.878787,3830.666666,3937.818181,4356.636363,lite
205,4353.030303,4807.393939,3957.393939,4743,4057.333333,4659.030303,4275.757575,4433.393939,4409.181818,4171.696969,4428.242424,3824.484848,3932.666666,4345.818181,lite
206,4353.030303,4807.393939,3957.393939,4743,4057.333333,4659.030303,4275.757575,4433.393939,4409.181818,4171.696969,4428.242424,3824.484848,3932.666666,4345.818181,lite
207,4353.545454,4806.363636,3957.909091,4744.030303,4057.848484,4659.030303,4277.30303,4431.848484,4407.121212,4173.242424,4429.787878,3826.030303,3933.696969,4352,lite
208,4353.545454,4806.363636,3957.909091,4744.030303,4057.848484,4659.030303,4277.30303,4431.848484,4407.121212,4173.242424,4429.787878,3826.030303,3933.696969,4352,lite
209,4353.545454,4806.363636,3957.909091,4744.030303,4057.848484,4659.030303,4277.30303,4431.848484,4407.121212,4173.242424,4429.787878,3826.030303,3933.696969,4352,lite
210,4353.545454,4807.90909,3954.818181,4744.030303,4061.454545,4662.121212,4276.272727,4435.969697,4408.151515,4170.151515,4426.181818,3822.939394,3930.60606,4343.757575,lite
211,4354.060606,4808.424242,3956.878787,4743,4056.818181,4656.454545,4269.060606,4434.424242,4410.727272,4170.151515,4430.30303,3828.090909,3934.212121,4355.090909,lite
212,4355.090909,4805.848484,3961,4739.90909,4054.242424,4656.969697,4276.272727,4432.878787,4409.696969,4171.696969,4432.878787,3826.030303,3941.424242,4365.393939,lite
213,4355.090909,4802.757575,3957.909091,4742.484848,4053.727272,4655.424242,4266.484848,4433.393939,4409.181818,4171.696969,4434.939393,3826.545454,3939.363636,4365.90909,lite
214,4357.666666,4804.30303,3957.393939,4742.484848,4056.30303,4651.818181,4269.575757,4431.848484,4407.636363,4171.696969,4434.424242,3833.242424,3938.333333,4380.333333,lite
215,4358.181818,4804.818181,3961,4739.90909,4053.212121,4650.272727,4263.90909,4427.212121,4407.121212,4170.151515,4439.575757,3834.272727,3945.030303,4389.60606,lite
216,4356.121212,4805.333333,3956.878787,4741.969696,4053.212121,4653.363636,4265.969697,4430.30303,4408.666666,4173.242424,4440.60606,3837.363636,3945.545454,4383.424242,lite
217,4356.121212,4807.393939,3954.30303,4741.969696,4055.272727,4652.333333,4269.575757,4433.393939,4407.121212,4174.787878,4434.939393,3830.666666,3937.818181,4376.212121,lite
218,4356.121212,4807.393939,3954.30303,4741.969696,4055.272727,4652.333333,4269.575757,4433.393939,4407.121212,4174.787878,4434.939393,3830.666666,3937.818181,4376.212121,lite
219,4355.090909,4804.818181,3958.424242,4740.939393,4051.666666,4652.848484,4265.454545,4425.666666,4409.696969,4175.30303,4437.515151,3835.818181,3945.545454,4375.696969,lite
220,4355.090909,4804.818181,3958.424242,4740.939393,4051.666666,4652.848484,4265.454545,4425.666666,4409.696969,4175.30303,4437.515151,3835.818181,3945.545454,4375.696969,lite
221,4356.636363,4805.848484,3961,4739.90909,4055.787878,4655.424242,4272.151515,4431.848484,4408.666666,4172.727272,4436.484848,3829.121212,3938.848484,4366.939394,lite
222,4356.636363,4805.848484,3961,4739.90909,4055.787878,4655.424242,4272.151515,4431.848484,4408.666666,4172.727272,4436.484848,3829.121212,3938.848484,4366.939394,lite
223,4357.666666,4804.818181,3954.30303,4738.878787,4058.363636,4656.969697,4272.151515,4434.939393,4407.636363,4171.696969,4433.90909,3825,3934.727272,4359.212121,lite
224,4358.181818,4805.333333,3951.212121,4743,4056.818181,4654.90909,4269.575757,4434.424242,4406.60606,4170.666666,4431.848484,3824.484848,3934.727272,4355.090909,lite
225,4354.060606,4806.878787,3953.787878,4743.515151,4056.818181,4658.515151,4275.757575,4432.363636,4408.151515,4171.696969,4433.393939,3827.060606,3934.727272,4364.878787,lite
226,4354.060606,4806.878787,3953.787878,4743.515151,4056.818181,4658.515151,4275.757575,4432.363636,4408.151515,4171.696969,4433.393939,3827.060606,3934.727272,4364.878787,lite
227,4354.060606,4806.878787,3953.787878,4743.515151,4056.818181,4658.515151,4275.757575,4432.363636,4408.151515,4171.696969,4433.393939,3827.060606,3934.727272,4364.878787,lite
228,4354.060606,4806.878787,3953.787878,4743.515151,4056.818181,4658.515151,4275.757575,4432.363636,4408.151515,4171.696969,4433.393939,3827.060606,3934.727272,4364.878787,lite
229,4356.121212,4805.848484,3956.878787,4744.030303,4056.30303,4658.515151,4273.181818,4431.333333,4407.636363,4172.212121,4431.333333,3828.090909,3942.969697,4361.272727,lite
230,4358.696969,4805.333333,3955.848484,4739.393939,4050.636363,4651.30303,4265.454545,4428.757575,4407.121212,4171.696969,4443.181818,3839.424242,3950.181818,4376.212121,lite
231,4358.696969,4805.333333,3955.848484,4739.393939,4050.636363,4651.30303,4265.454545,4428.757575,4407.121212,4171.696969,4443.181818,3839.424242,3950.181818,4376.212121,lite
232,4358.181818,4800.696969,3962.545454,4739.90909,4048.575757,4645.636363,4254.121212,4423.090909,4407.636363,4171.696969,4450.393939,3845.60606,3957.393939,4395.787878,lite
233,4352,4811.515151,3954.818181,4746.60606,4061.969697,4665.212121,4283.484848,4435.969697,4406.60606,4170.151515,4420.515151,3816.242424,3922.363636,4355.090909,lite
234,4352,4811.515151,3954.818181,4746.60606,4061.969697,4665.212121,4283.484848,4435.969697,4406.60606,4170.151515,4420.515151,3816.242424,3922.363636,4355.090909,lite
235,4355.090909,4811.515151,3954.30303,4748.151515,4060.939394,4660.575757,4275.757575,4433.393939,4406.60606,4172.212121,4425.666666,3823.969697,3924.424242,4363.848484,lite
236,4355.090909,4811.515151,3954.30303,4748.151515,4060.939394,4660.575757,4275.757575,4433.393939,4406.60606,4172.212121,4425.666666,3823.969697,3924.424242,4363.848484,lite
237,4356.121212,4801.212121,3953.272727,4743,4052.696969,4652.848484,4265.969697,4432.878787,4406.60606,4171.696969,4431.333333,3829.636363,3937.818181,4383.424242,lite
238,4356.121212,4801.212121,3953.272727,4743,4052.696969,4652.848484,4265.969697,4432.878787,4406.60606,4171.696969,4431.333333,3829.636363,3937.818181,4383.424242,lite
239,4356.121212,4801.212121,3953.272727,4743,4052.696969,4652.848484,4265.969697,4432.878787,4406.60606,4171.696969,4431.333333,3829.636363,3937.818181,4383.424242,lite
240,4356.121212,4801.212121,3953.272727,4743,4052.696969,4652.848484,4265.969697,4432.878787,4406.60606,4171.696969,4431.333333,3829.636363,3937.818181,4383.424242,lite
241,4353.545454,4808.939393,3957.393939,4744.030303,4055.787878,4659.030303,4270.60606,4430.818181,4410.212121,4171.181818,4430.818181,3827.060606,3931.636363,4373.121212,lite
242,4354.060606,4806.878787,3957.909091,4742.484848,4053.727272,4654.90909,4266.484848,4428.242424,4407.636363,4172.727272,4439.060606,3831.696969,3939.363636,4388.575757,lite
243,4356.636363,4805.848484,3956.363636,4743.515151,4049.60606,4654.393939,4271.121212,4431.333333,4408.151515,4170.151515,4432.878787,3823.969697,3937.818181,4373.636363,lite
244,4352,4807.393939,3957.909091,4741.969696,4055.787878,4656.454545,4268.545454,4432.363636,4406.60606,4170.666666,4435.969697,3829.121212,3936.787878,4379.30303,lite
245,4355.60606,4805.848484,3953.787878,4744.545454,4057.333333,4656.969697,4275.242424,4432.363636,4410.212121,4170.666666,4425.666666,3824.484848,3932.151515,4371.060606,lite
246,4357.151515,4808.424242,3955.848484,4743,4056.818181,4658,4272.666666,4430.818181,4408.151515,4170.151515,4428.757575,3829.636363,3935.757575,4374.151515,lite
247,4357.151515,4808.424242,3955.848484,4743,4056.818181,4658,4272.666666,4430.818181,4408.151515,4170.151515,4428.757575,3829.636363,3935.757575,4374.151515,lite
248,4357.151515,4808.424242,3955.848484,4743,4056.818181,4658,4272.666666,4430.818181,4408.151515,4170.151515,4428.757575,3829.636363,3935.757575,4374.151515,lite
249,4352.515151,4808.939393,3956.363636,4741.454545,4059.909091,4660.575757,4270.60606,4432.363636,4406.090909,4172.212121,4429.787878,3822.424242,3938.333333,4373.636363,lite
250,4352.515151,4808.939393,3956.363636,4741.454545,4059.909091,4660.575757,4270.60606,4432.363636,4406.090909,4172.212121,4429.787878,3822.424242,3938.333333,4373.636363,lite
251,4352.515151,4808.939393,3956.363636,4741.454545,4059.909091,4660.575757,4270.60606,4432.363636,4406.090909,4172.212121,4429.787878,3822.424242,3938.333333,4373.636363,lite
252,4352.515151,4808.939393,3956.363636,4741.454545,4059.909091,4660.575757,4270.60606,4432.363636,4406.090909,4172.212121,4429.787878,3822.424242,3938.333333,4373.636363,lite
253,4354.575757,4805.848484,3954.30303,4742.484848,4059.393939,4654.90909,4272.666666,4433.90909,4406.60606,4172.727272,4433.90909,3828.090909,3938.333333,4378.787878,lite
254,4355.090909,4809.969696,3957.393939,4744.030303,4057.333333,4662.121212,4274.727272,4431.848484,4407.121212,4164.484848,4428.757575,3827.575757,3932.666666,4370.030303,lite
255,4355.090909,4809.969696,3957.393939,4744.030303,4057.333333,4662.121212,4274.727272,4431.848484,4407.121212,4164.484848,4428.757575,3827.575757,3932.666666,4370.030303,lite
256,4355.090909,4809.969696,3957.393939,4744.030303,4057.333333,4662.121212,4274.727272,4431.848484,4407.121212,4164.484848,4428.757575,3827.575757,3932.666666,4370.030303,lite
257,4356.636363,4806.363636,3958.424242,4744.030303,4054.242424,4652.848484,4268.545454,4430.818181,4409.181818,4173.757575,4432.878787,3826.545454,3933.696969,4373.636363,lite
258,4356.636363,4806.363636,3958.424242,4744.030303,4054.242424,4652.848484,4268.545454,4430.818181,4409.181818,4173.757575,4432.878787,3826.545454,3933.696969,4373.636363,lite
259,4356.636363,4806.363636,3958.424242,4744.030303,4054.242424,4652.848484,4268.545454,4430.818181,4409.181818,4173.757575,4432.878787,3826.545454,3933.696969,4373.636363,lite
260,4355.60606,4803.787878,3957.909091,4743.515151,4054.242424,4658,4269.060606,4431.848484,4407.636363,4170.666666,4433.90909,3829.121212,3933.181818,4375.181818,lite
261,4353.545454,4806.878787,3954.818181,4744.545454,4056.818181,4654.90909,4268.030303,4429.787878,4405.060606,4171.181818,4433.90909,3826.030303,3937.30303,4382.393939,lite
262,4355.60606,4809.969696,3958.939394,4741.969696,4056.818181,4657.484848,4271.636363,4429.787878,4409.181818,4171.181818,4428.757575,3827.575757,3937.30303,4375.696969,lite
263,4355.090909,4807.393939,3955.333333,4743,4056.818181,4658,4270.090909,4431.333333,4407.636363,4171.181818,4434.424242,3827.575757,3934.212121,4373.121212,lite
264,4355.090909,4807.393939,3955.333333,4743,4056.818181,4658,4270.090909,4431.333333,4407.636363,4171.181818,4434.424242,3827.575757,3934.212121,4373.121212,lite
265,4354.060606,4806.878787,3955.848484,4743,4053.727272,4656.454545,4268.030303,4431.333333,4407.121212,4172.212121,4432.363636,3825.515151,3936.787878,4381.363636,lite
